ID,URL,Title,body,Country,Group,Protest,Protest_Type,Discrim,Discrim_Type,
4688,https://meduza.io/en/news/2020/06/05/czech-republic-expels-two-russian-embassy-employees,Czech Republic expels two Russian embassy employees — Meduza,,CZE,none,0,0,0,0,
4738,https://news.expats.cz/czech-education/the-2020-guide-to-international-schools-in-prague-and-the-czech-republic/,The 2020 guide to international schools in Prague and the Czech Republic,,CZE,none,0,0,0,0,
4744,https://www.youtube.com/watch?v=ceegkxReEEo,Last surviving suspension bridge in the Czech republic in malayalam,,CZE,none,0,0,0,0,
4817,https://kafkadesk.org/2020/06/13/czech-republic-agrees-to-lower-gafa-tax-on-digital-giants/,"Czech Republic agrees to lower ""GAFA tax"" on digital giants - Kafkadesk",,CZE,none,0,0,0,0,
4846,https://www.cbr.com/czech-republic-exempts-u-s-hollywood-eu-travel-ban/,Czech Republic Exempts U.S. Hollywood Productions From EU Travel Ban,,CZE,none,0,0,0,0,
4851,https://www.dailysabah.com/world/europe/flooding-in-czech-republic-leaves-1-dead-1-missing-with-dozens-rescued,"Flooding in Czech Republic leaves 1 dead, 1 missing with dozens rescued",,CZE,none,0,0,0,0,
4913,https://www.voanews.com/usa/new-statue-woodrow-wilson-unveiled-czech-republic,New Statue of Woodrow Wilson Unveiled in Czech Republic,,none,none,0,0,0,0,
4932,https://journals.sagepub.com/doi/full/10.1177/0306396820926916?journalCode=racb,"Stigma and segregation: containing the Roma of Údol, Czech Republic - Barbora Cernušáková, 2020",,CZE,none,0,0,0,0,
4959,https://www.youtube.com/watch?v=Eq0L6LkX_8M,STORY TIME! MY WORK EXPERIENCE IN CZECH REPUBLIC,,CZE,none,0,0,0,0,
4964,https://www.thefocus.news/opinion/overcoming-the-cultural-hurdles-of-mask-wearing-britain-needs-to-look-to-the-czech-republic-and-slovakia/,Overcoming the cultural hurdles of mask wearing: Britain needs to look to the Czech Republic and Slovakia - The Focus,,CZE,none,0,0,0,0,
4974,https://speakingaboutnews.com/new-report-finds-anti-semitism-on-the-rise-in-czech-republic/,New report finds anti-Semitism on the rise in Czech Republic,,CZE,czech,0,0,0,0,
4978,https://www.youtube.com/watch?v=U7QIsPpJ5es,Maurice Taylor Jr Czech Republic 2019-2020 Highlights,,CZE,none,0,0,0,0,
4982,https://www.youtube.com/watch?v=gyNiHaokRn8,"Hungary, Slovakia and Czech Republic reopen borders to each other",,CZE,none,0,0,0,0,
4986,https://www.youtube.com/watch?v=y1GkJHzkDj8,Czech Republic Health insurance // Sluzby// //visa//,,CZE,none,0,0,0,0,
4988,http://www.itamaraty.gov.br/en/press-releases/21586-commemorative-stamp-on-the-diplomatic-relations-between-brazil-and-the-czech-republic-and-brazil-and-slovakia,Commemorative stamp on the diplomatic relations between Brazil and the Czech Republic and Brazil and Slovakia,,none,none,0,0,0,0,
5004,https://www.youtube.com/watch?v=4dmFTuDV_qk,PES 2020| EURO 2020| Scotland vs Czech Republic - who will win on Match Day 1?,,none,none,0,0,0,0,
5053,https://www.youtube.com/watch?v=fw9jpxNrewY,Czech Republic Ration Review:  Czech IMRE 24H Ration BB 29/02/2020 Menu 2: Lunch Part 3 of 4,,CZE,none,0,0,0,0,
5071,https://www.youtube.com/watch?v=dzLwm_PUigE,"Czech Republic, Brno, tram 5 ride from Jugoslávská to Štefánikova ctvrt",,CZE,none,0,0,0,0,
5081,https://open4business.com.ua/main-buyers-of-ukrainian-iron-ore-are-china-poland-and-czech-republic/,"MAIN BUYERS OF UKRAINIAN IRON ORE ARE CHINA, POLAND AND CZECH REPUBLIC",,CZE,none,0,0,0,0,
5104,https://www.youtube.com/watch?v=n4n2jxZ44f4,Prague Czech Republic - U Schnellu Restaurant,,CZE,none,0,0,0,0,
5120,https://czechtourism.com/c/trebic-unesco/,Czech Republic - Jewish Quarter in Trebíc,,CZE,none,0,0,0,0,
5365,https://orbi.uliege.be/handle/2268/248496,R0 Estimation for the African Swine Fever Epidemics in Wild Boar of Czech Republic and Belgium.,,CZE,none,0,0,0,0,
5373,https://onlinelibrary.wiley.com/doi/10.1111/spol.12598,Why targeting matters: The apprenticeship program for youth in the Czech Republic,,CZE,czech,0,0,0,0,
5457,https://oiebulletin.com/?panorama=04-2-1-2020-1-czech,Lessons learned from successful eradication of ASF in the Czech Republic - OIE Bulletin,,CZE,none,0,0,0,0,
5464,https://www.soccer24.co.zw/2020/07/02/costa-nhamoinesu-win-another-major-silverware-in-czech-republic/,Costa Nhamoinesu win another major silverware in Czech Republic - Soccer24,,CZE,none,0,0,0,0,
5525,https://czechtourism.com/c/libochovice-chateau/,Czech Republic - Libochovice Chateau,,CZE,none,0,0,0,0,
5526,https://www.republicworld.com/entertainment-news/whats-viral/czech-republic-coronavirus-farewell-party-as-thousands-socialize.html,Czech Republic holds 'coronavirus farewell party' with no social distancing; See pics,,CZE,czech,0,0,0,0,
5537,https://news.expats.cz/czech-education/nurseries-to-reappear-in-czechia-replace-childrens-groups-govt/,Childcare options in Czech Republic to improve as government reintroduces nurseries,,CZE,czech,0,0,0,0,
5542,https://kafkadesk.org/2020/07/03/czech-republic-and-hungary-exempt-u-s-film-crews-from-eu-travel-ban/,Czech Republic and Hungary exempt U.S. film crews from EU travel ban,,CZE,none,0,0,0,0,
5609,https://www.youtube.com/watch?v=h3WwmtOYqi0,"Amalgam - 1978-1981 (Czech Republic, Improvisation/Ethno/Folk) - Full Cassette",,CZE,none,0,0,0,0,
5638,http://osm.kyblsoft.cz/3dmapa/,Izometrická 3D mapa CR / Isometric 3D map of Czech Republic,,CZE,none,0,0,0,0,
5654,https://hotsaucesports.ca/2020/07/14/2022-olympic-roster-czech-republic/,2022 Olympic Rosters: Czech Republic,,CZE,none,0,0,0,0,
5696,https://shop.ncodetechnologies.com/product/nopcommerce-payu-payment-plugin-for-czech-republic/,"nopCommerce PayU Payment Plugin For Czech Republic - NCode Technologies, Inc.",,CZE,none,0,0,0,0,
5720,https://www.basketballmanitoba.ca/2020/07/emily-potter-re-signs-professional.html,Emily Potter Re-Signs Professional Basketball Contract with KP Brno in the Czech Republic,,CZE,none,0,0,0,0,
5735,https://www.youtube.com/watch?v=fI6pmeIkI3M,Minnies Pet Salon (Russia Czech Republic Germany Greece Hungary And Turkey) 2015 DVD Menu,,CZE,none,0,0,0,0,
5768,https://www.youtube.com/watch?v=tJJHz0NBv7Y,Rock the Opera Prague Philharmonic Orchestra - Czech Republic - The Fire World Unity Open Mic 10,,CZE,none,0,0,0,0,
5773,https://www.youtube.com/watch?v=cyoNrxu0bd0,Welcome to the Czech Republic,,CZE,none,0,0,0,0,
5784,https://www.youtube.com/watch?v=nVOHLfFir28,WSDC 2020 R5 Scotland vs. Czech Republic,,CZE,none,0,0,0,0,
5786,https://www.youtube.com/watch?v=Qq1b6_gpkXA,PRACHOV ROCK FORMATIONS IN THE CZECH REPUBLIC <U+F1E8><U+F1FF>,,none,none,0,0,0,0,
5818,https://www.youtube.com/watch?v=EOLU_kSHpW8,"[HARDEST LEVEL IN CZECH REPUBLIC] ""SONIC WAVE"" BY CYCLIC (LEGENDARY DEMON) | GEOMETRY DASH [2.113]",,none,none,0,0,0,0,
5829,https://www.nyhockeyonline.com/updated-arena-coming-to-czech-republic/,Updated Arena Coming to Czech Republic,,CZE,none,0,0,0,0,
5855,https://str.com/data-insights-blog/covid-19-webinar-summary-5-key-points-poland-czech-republic-and-hungary-hotel-performance,"COVID-19 webinar summary: 5 key points on Poland, Czech Republic and Hungary hotel performance, 28 July",,CZE,none,0,0,0,0,
5870,https://www.usafe.af.mil/News/Press-Releases/Article/2267050/us-and-czech-republic-leaders-discuss-ample-strike-ace/,"U.S., Czech Republic leaders discuss Ample Strike, ACE",,CZE,none,0,0,0,0,
5882,https://www.barrietoday.com/local-sports/barrie-colts-head-to-belarus-czech-republic-for-picks-in-chl-import-draft-2532613,"Barrie Colts head to Belarus, Czech Republic for picks in CHL Import Draft",,CZE,none,0,0,0,0,
5900,https://bitrebels.com/entertainment/rap-music-finds-influence-czech-republic/,Rap Music Finds Its Influence In The Czech Republic,,CZE,none,0,0,0,0,
6013,https://www.goodreads.com/review/show/3218832924,Daniela (Daniela Nina Reads) (Czech Republic)’s review of When Polly Met Olly,,none,none,0,0,0,0,
6033,https://cannabisreportworld.com/weed-vending-machines-are-about-to-make-a-historic-debut-in-the-czech-republic/,Weed Vending Machines Are About to Make a Historic Debut in the Czech Republic - Cannabis Report World,,CZE,none,0,0,0,0,
6045,https://www.goodreads.com/review/show/3448789048,"Roman (Prague, Czech Republic)’s review of Masked Prey",,none,none,0,0,0,0,
6057,https://www.canstockphoto.com/church-of-st-peter-and-paul-at-vysehrad-63749959.html,"Church of st. peter and paul at vysehrad, prague, czech republic.",,CZE,none,0,0,0,0,
6070,https://www.goodreads.com/review/show/3412305514,"E (Prague, Czech Republic)’s review of Karanténa",,none,none,0,0,0,0,
6087,https://www.mangooutlet.com/cz-en/women/jumpsuits/striped-long-jumpsuit_57064382.html,Striped long jumpsuit - Woman | OUTLET Czech Republic,,none,none,0,0,0,0,
6100,https://www.goodreads.com/review/show/3448972597,Kati (Czech Republic)’s review of Iva Hüttnerová,,none,none,0,0,0,0,
6103,http://www.shalemarkets.com/gasnet-opens-first-mobile-lng-station-in-czech-republic/,"Shale Markets, LLC / GasNet opens first mobile LNG station in Czech Republic",,CZE,none,0,0,0,0,
6175,https://www.goodreads.com/review/show/3408182993,Jimmie (Czech Republic)’s review of Thin Air,,none,none,0,0,0,0,
6242,https://www.goodreads.com/review/show/3437375849,"Pavlína (Prague, Czech Republic)’s review of Tvýma ocima",,none,none,0,0,0,0,
6243,https://www.youtube.com/watch?v=lOGohMm2Ujc,"Czech Republic, Brno, tram 5 night ride from  Štefánikova ctvrt to Šilingrovo námestí",,CZE,none,0,0,0,0,
6271,https://www.youtube.com/watch?v=ltYByDam8F4,Review White House - Czech Republic,,none,none,0,0,0,0,
6293,https://www.youtube.com/watch?v=tsr1lkHk0Ns,Czech Republic's First 3D-Printed House Built in 48 Hours,,CZE,none,0,0,0,0,
6310,https://news.expats.cz/coronavirus-in-the-czech-republic/czech-republic-to-make-face-masks-mandatory-at-indoor-locations-and-on-public-transport-from-september-1/,Czech Republic to make face masks mandatory at indoor locations and on public transport from September 1,,CZE,czech,0,0,0,0,
6311,https://news.expats.cz/czech-food-drink/the-czech-republic-leads-all-nations-in-beer-consumption-per-capita-by-a-whopping-78/,The Czech Republic leads all nations in beer consumption per capita - by a whopping 78%,,CZE,czech,0,0,0,0,
6344,https://news.expats.cz/coronavirus-in-the-czech-republic/czech-republic-coronavirus-updates-august-27-399-new-cases-second-highest-increase-to-date/,"Czech Republic coronavirus updates, August 27: 399 new cases, second-highest increase to date",,CZE,czech,0,0,0,0,
6367,https://www.designboom.com/architecture/chybik-kristof-completes-lahofer-winery-czech-republic-08-05-2020/,CHYBIK + KRISTOF completes lahofer winery in the czech republic with undulating roof,,CZE,none,0,0,0,0,
6411,https://www.gov.uk/government/news/switzerland-the-czech-republic-and-jamaica-to-be-removed-from-travel-corridors-list,"Switzerland, the Czech Republic and Jamaica to be removed from travel corridors list",,CZE,none,0,0,0,0,
6429,https://www.overtimeheroics.net/index.php/2020/08/14/leafs-prospect-maksim-zhukov-signs-in-czech-republic/,Leafs Prospect Maksim Zhukov Signs in Czech Republic - Overtime Heroics,,CZE,none,0,0,0,0,
6502,http://mevza.org/live/index.php/2020/08/15/teams-line-up-for-king-of-the-court-event-from-september-9-12/,Teams from Czech Republic strongly represented in the line up for King of the Court event in September,,CZE,none,0,0,0,0,
6547,https://www.youtube.com/watch?v=Q5pIlU8GWQg,"20km day hike in the Sumava region, Czech Republic",,CZE,none,0,0,0,0,
6562,https://www.youtube.com/watch?v=vm2jzj0Ad4Q,pirate radio from Krakow in the Czech Republic,,CZE,none,0,0,0,0,
6581,http://praguemonitor.com/2020/03/02/first-cases-coronavirus-arrive-czech-republic-northern-italy,First cases of coronavirus arrive in Czech Republic from northern Italy,,none,none,0,0,0,0,
6584,https://www.nationalreview.com/magazine/2020/08/24/an-ordeal-in-prague/,Russia & Czech Republic: Statue Controversy Leads to Death Threats,,none,none,0,0,0,0,
6590,https://yia18.org/2020/08/29/training-course-solidarity-projects-meet-up-2020-czech-republic/,Training Course. Solidarity Projects MEET-UP 2020. Czech Republic,,none,none,0,0,0,0,
6609,https://news.expats.cz/coronavirus-in-the-czech-republic/czech-republic-coronavirus-updates-august-7-2020-215-new-cases-travel-restrictions-to-norway-slovenia/,"Czech Republic coronavirus updates, August 7: 215 new cases, travel restrictions to Norway, Slovenia",,CZE,none,0,0,0,0,
6664,https://geopolitics.news/europe/lukashenko-says-protests-were-orchestrated-from-poland-uk-czech-republic/,"Lukashenko says protests were orchestrated from Poland, UK, Czech Republic - Geopolitics News",,none,czech,1,3,0,0,
6716,https://www.youtube.com/watch?v=9KJ-shht2j8,Going to the mountain of Snežka Czech Republic,,CZE,none,0,0,0,0,
6765,https://www.youtube.com/watch?v=yfvJ9Jp8UMM,Policie CR - jdeme si pro tebe 35  / Police of the Czech Republic vs Criminals 35 /,,CZE,czech,0,0,0,0,
6788,https://www.paandusports.com/2020/08/brno-motogp-2020-live-stream-automotodrom-brno-czech-republic-9-aug-2020/,Brno MotoGP 2020 Live Stream | Automotodrom Brno | Czech Republic | 9 Aug 2020 - Paandu Sports,,none,none,0,0,0,0,
6811,http://v4report.com/eu-commission-warns-czech-republic-your-in-big-trouble-mister-%f0%9f%98%9d/,EU Commission warns Czech Republic.  Your in big trouble mister! <U+F61D> - V4 Report,,CZE,czech,0,0,0,0,
6815,https://www.businesstraveller.com/business-travel/2020/08/28/switzerland-the-czech-republic-and-jamaica-added-to-uk-arrivals-quarantine-list/,"Switzerland, the Czech Republic and Jamaica added to UK arrivals quarantine list – Business Traveller",,CZE,czech,0,0,0,0,
7030,https://www.miragenews.com/briefing-with-ambassador-philip-t-reeker-on-secretary-pompeo-s-travel-to-czech-republic-slovenia-austria,"Briefing With Ambassador Philip T. Reeker On Secretary Pompeo's Travel to Czech Republic, Slovenia, Austria",,CZE,none,0,0,0,0,
7050,https://caithness-business.co.uk/article/11621,"Switzerland, the Czech Republic and Jamaica to be removed from travel corridors list",,CZE,czech,0,0,0,0,
7062,https://www.youtube.com/watch?v=iDamjtWrMQ0,PRAGUE NIGHT LIFE | TIPS |  CZECH REPUBLIC | 4K,,CZE,none,0,0,0,0,
7074,https://www.coe.int/en/web/moneyval/-/czech-republic-strengthens-anti-money-laundering-measures-but-shortcomings-remain,"Czech Republic strengthens anti-money laundering measures, but shortcomings remain",,CZE,none,0,0,0,0,
7148,https://news.bloombergtax.com/daily-tax-report-international/slovakia-gazettes-notices-amending-dtas-with-czech-republic-south-korea-to-comply-with-mli,"Slovakia Gazettes Notices Amending DTAs With Czech Republic, South Korea to Comply With MLI",,CZE,none,0,0,0,0,
7258,https://praguemorning.cz/netherlands-places-czech-republic-on-list-of-high-risk-countries/,Netherlands Places Czech Republic on List of High-Risk Countries,,CZE,none,0,0,0,0,
7262,https://www.schengenvisainfo.com/news/czech-republic-rearranges-entry-procedures-for-unmarried-partners-of-czech-eu-citizens/,Czech Republic Rearranges Entry Procedures for Unmarried Partners of Czech & EU Citizens - SchengenVisaInfo.com,,CZE,czech,0,0,1,1,ensure the principle of non-discrimination of EU citizens
7294,https://www.youtube.com/watch?v=EWJ3xUeIxi8,"Hody Celebration at Medlánky, Brno, Czech Republic",,CZE,none,0,0,0,0,
7332,https://news.expats.cz/coronavirus-in-the-czech-republic/czech-republic-coronavirus-updates-september-3-680-cases-sets-another-record-new-measures-in-prague-expected/,"Czech Republic coronavirus updates, September 3: record 680 cases, new measures in Prague expected",,CZE,czech,0,0,0,0,
7386,https://sportgrill.blog/2020/09/06/2020-21-uefa-nations-league-czech-republic-vs-scotland/,2020-21 UEFA Nations League: Czech Republic vs Scotland,,CZE,none,0,0,0,0,
7423,https://soundcloud.com/daveyaspreyofficial/ctf-03/reposts,"Recorded live from Czech Trance Family in Prague, Czech Republic Part 03 (15th August 2020)",,CZE,none,0,0,0,0,
7436,https://www.youtube.com/watch?v=kgJE3YDj2jU,<U+0422><U+041E><U+041F> <U+0427><U+0415><U+0425><U+0418><U+042F> : <U+0411><U+0440><U+043D><U+043E> | <U+0427><U+0410><U+0421><U+0422><U+042C> 2 | BRNO | CZECH REPUBLIC | 4K,,CZE,none,0,0,0,0,
7471,https://eatsleepbreathetravel.com/castle-hotels-in-the-czech-republic/,8 Romantic Castle Hotels in the Czech Republic - Eat Sleep Breathe Travel,,CZE,none,0,0,0,0,
7492,https://www.youtube.com/watch?v=1rekeJK4-8I,Czech Republic vlog | Experience from a different perspective,,CZE,none,0,0,0,0,
7511,https://www.kick442.com/samuel-kalu-muhamed-tijani-on-target-in-france-and-czech-republic/,"Samuel Kalu, Muhamed Tijani on target in France and Czech Republic",,CZE,none,0,0,0,0,
7554,https://www.eveningexpress.co.uk/sport/scotland-fixture-in-czech-republic-to-go-ahead-despite-coronavirus-concerns/,Scotland fixture in Czech Republic to go ahead despite coronavirus concerns - Evening Express,,none,none,0,0,0,0,
7559,https://euro-sd.com/2020/09/news/air/19026/bell-textron-czech-win/,Czech Republic to Receive H-1 Helos - European Security & Defence,,CZE,none,0,0,0,0,
7613,https://www.youtube.com/watch?v=2-SgSFbgd1Q,"4K UHD Prague, Czech Republic, urban relax video city live,  Relax Video with City Sounds 29.08.2020",,CZE,none,0,0,0,0,
7643,https://bulgarianmilitary.com/2020/09/19/czech-republic-will-repair-and-modernize-its-existing-t-72-tanks/,Czech Republic will repair and modernize its existing T-72 tanks,,CZE,none,0,0,0,0,
7662,https://blog.foreigners.cz/expats-czech-republic-integration-courses/,Some Expats in the Czech Republic Will Have to Undergo Integration Courses | Foreigners.cz Blog,,CZE,none,0,0,0,0,
7668,https://www.jpost.com/breaking-news/czech-republic-reports-2309-new-coronavirus-cases-in-slight-dip-643363,"Czech Republic reports 2,309 new coronavirus cases in slight dip",,CZE,none,0,0,0,0,
7679,https://www.devdiscourse.com/article/health/1217387-czech-republics-covid-19-daily-tally-soars-as-tighter-measures-start,Czech Republic's COVID-19 daily tally soars as tighter measures start | Health,,CZE,czech,0,0,0,0,
7728,https://www.britishherald.com/covid-19-concerns-force-czech-republic-to-cancel-nations-league-match/,COVID-19 concerns force Czech Republic to cancel Nations League match,,CZE,none,0,0,0,0,
7774,https://www.scotsman.com/sport/football/international/czech-republic-1-2-scotland-ryan-christie-penalty-seals-victory-2964320,Czech Republic 1-2 Scotland: Ryan Christie penalty seals victory,,CZE,none,0,0,0,0,
7781,https://chartable.com/charts/spotify/czech-republic-top-podcasts,Spotify : Czech Republic : Top Podcasts Podcast Charts - Top,,CZE,none,0,0,0,0,
7824,https://www.dailyrecord.co.uk/sport/football/football-news/czech-republic-virus-disarray-ahead-22622128,Czech Republic in virus disarray ahead of Scotland clash,,CZE,none,0,0,0,0,
7919,https://www.youtube.com/watch?v=Wq0vCbnorE0,ZG-D900-9C(22SP) Zoomgu Elevator Vending Machine Exported To Czech Republic,,CZE,none,0,0,0,0,
7972,https://www.meetup.com/en-AU/Pure-Storage-Talks/,"Pure Storage Talks (Prague, Czech Republic)",,none,none,0,0,0,0,
8007,https://www.scotsman.com/sport/football/hibs/scotland-squad-steve-clarke-calls-hibs-ryan-porteous-ryan-fraser-returns-israel-slovakia-and-czech-republic-matches-2987032,"Scotland squad: Steve Clarke calls up Hibs' Ryan Porteous as Ryan Fraser returns for Israel, Slovakia, and Czech Republic matches",,none,none,0,0,0,0,
8020,https://www.youtube.com/watch?v=ropGZhAsEMg,Nikkor AF-P DX 18-55mm f/3.5-5.6G VR - street + landscape photography (Czech Republic),,CZE,none,0,0,0,0,
8077,https://www.mzv.cz/tripoli/en/bilateral_relations/main_agreements_signed_between_the_czech/index.html,Main Agreements Signed Between the Czech Republic and Libya | Embassy of the Czech Republic in Tripoli,,none,none,0,0,0,0,
8092,https://world.einnews.com/article/526926105/FTwLsfuISOiT7GWD,"Czech Republic reports 2,309 new coronavirus cases in slight dip",,none,none,0,0,0,0,
8108,https://praguemorning.cz/czech-republic-closes-borders-to-tourists/,Czech Republic Closes Borders to Tourists,,none,none,0,0,0,0,
8279,https://ukdefencejournal.org.uk/nato-delivers-ventilators-to-czech-republic/,NATO delivers ventilators to Czech Republic,,CZE,none,0,0,0,0,
8285,https://www.sabcnews.com/sabcnews/czech-republic-reports-8-618-new-coronavirus-cases-in-one-day-fourth-record-tally-in-row/,"Czech Republic reports 8 618 new coronavirus cases in one day, fourth record tally in row",,CZE,none,0,0,0,0,
8373,https://www.independent.co.uk/sport/football/international/scotland-vs-czech-republic-result-ryan-fraser-goal-highlights-steve-clarke-nations-league-fixtures-b1043166.html,"Scotland squad finally united under Steve Clarke, says Ryan Fraser after victory over Czech Republic",,CZE,none,0,0,0,0,
8416,https://www.youtube.com/watch?v=eUN3lefbFI4,"BIRTHDAY IN PRAGUE, CZECH REPUBLIC",,CZE,none,0,0,0,0,
8492,https://dailynewshungary.com/covid-19-death-toll-tops-1000-in-czech-republic/,"COVID-19 death toll tops 1,000 in Czech Republic",,CZE,none,0,0,0,0,
8538,https://www.mzv.cz/tripoli/en/general_information_about_the_czech/history/index.html,Brief History of the Czech Republic | Embassy of the Czech Republic in Tripoli,,none,none,0,0,0,0,
8547,https://praguepig.com/2020/10/pissing-boy-salutes-czech-republic/,Pissing Boy Salutes Czech Republic - PraguePig.com,,CZE,none,0,0,0,0,
8581,https://www.youtube.com/watch?v=5N_-XnnOeXk,Spec Operation in Czech Republic - Call of Duty Modern Warfare 3,,none,none,0,0,0,0,
8644,https://www.devdiscourse.com/article/health/1288939-czech-republic-reports-12977-new-coronavirus-cases-128-deaths,"Czech Republic reports 12,977 new coronavirus cases, 128 deaths | Health",,CZE,none,0,0,0,0,
8708,https://apnews.com/article/virus-outbreak-international-soccer-soccer-scotland-israel-d3c474e39395711133d2dc0460ad3fb9,"Virus cases in Israel, Czech Republic squads before game",,CZE,none,0,0,0,0,
8721,http://www.dpa-international.com/topic/czech-republic-imposes-nationwide-lockdown-cases-continue-urn%3Anewsml%3Adpa.com%3A20090101%3A201021-99-30241,Czech Republic imposes nationwide lockdown as cases continue to surge,,CZE,none,0,0,0,0,
8784,https://www.youtube.com/watch?v=Tfdcbll4EBs,"Outskirts of Prague, Vltava Riverside, Czech Republic #Bohemian #Driver",,CZE,none,0,0,0,0,
8798,https://updatesviral.com/masks-made-czech-republic-the-envy-of-europe-now-theyve-blown-it-2/,"Masks made Czech Republic the envy of Europe, now they've blown it",,none,none,0,0,0,0,
8799,https://newsatw.com/scotland-v-czech-republic-test-your-memory-of-previous-games/,Scotland v Czech Republic: Test your memory of previous games,,CZE,none,0,0,0,0,
8859,https://www.coinstree.com/listing/karlsbad-westend-villa-ritter-evangel-hospiz-russische-kirche-czech-republic/4938,KARLSBAD – Westend Villa Ritter Evangel. Hospiz Russische Kirche–Czech Republic,,none,none,0,0,0,0,
8860,https://www.goodreads.com/review/show/3558139669,Shotgun (Czech Republic)’s review of Cham z kula w glowie,,none,none,0,0,0,0,
8898,https://crisis24.garda.com/insights/news-alerts/rxragt8hiiglf4rda/czech-republic-police-clash-with-protesters-in-prague-october-18,Czech Republic: Police clash with protesters in Prague October 18,,CZE,czech,1,3,0,0,
8986,https://www.pehalnews.in/masks-made-czech-republic-the-envy-of-europe-now-theyve-blown-it/186456/,Masks made Czech Republic the envy of Europe. Now they've blown it - Pehal News,,none,none,0,0,0,0,
8997,https://wkzo.com/2020/10/21/czech-republic-reports-11984-new-coronavirus-cases-highest-daily-tally/,"Czech Republic reports 11,984 new coronavirus cases, highest daily tally",,CZE,none,0,0,0,0,
9024,https://www.reuters.com/article/uk-health-coronavirus-czech-cases-idUKKBN27O0F2,"Czech Republic reports 7,722 new coronavirus cases",,CZE,none,0,0,0,0,
9080,https://www.expats.cz/czech-news/article/czech-republic-coronavirus-updates-nov-13-r-number-at-0-8-as-cases-continue-to-drop-death-toll-now-at-5-755,"Czech Republic coronavirus updates, Nov. 13: R number at 0.8 as cases continue to drop, death toll now at 5,755",,CZE,none,0,0,0,0,
9084,https://www.youtube.com/watch?v=pEVI8fATzv0,Destination Schengen_Part 1 // Austria // Denmark // Finland // Czech Republic // Belgium // Estonia,,CZE,none,0,0,0,0,
9144,https://elisaautomate.com/t-mobile/,"Elisa Automate to deliver Zero-Touch, fully automated network operations to T-Mobile Czech Republic and Slovak Telekom",,CZE,none,0,0,0,0,
9186,https://lifestyle.inquirer.net/375274/bangladesh-new-zealand-czech-republic-share-spirit-of-hospitality-service/,"Bangladesh, New Zealand, Czech Republic share spirit of hospitality, service",,none,none,0,0,0,0,
9222,https://power4bio.eu/invitation-to-power4bio-cross-visit-to-south-bohemia,"Invitation to POWER4BIO cross-visit to South Bohemia, Czech Republic - POWER4BIO",,CZE,none,0,0,0,0,
9235,https://www.youtube.com/watch?v=936S5SB0J5E,Scholarships to study in Czech Republic,,none,none,0,0,0,0,
9293,https://www.fintechdirect.net/2020/11/17/octobank-plans-sme-neobank-launch-in-czech-republic/,Octobank plans SME neobank launch in Czech Republic - Fintech Direct,,CZE,none,0,0,0,0,
9294,http://livebeachcam.net/evropska-avenue-live-stream-cam-prague-czech-republic-stunning-new/,Evropská Avenue Live Stream Cam Prague Czech Republic Stunning & New - Live Beach Cam,,CZE,none,0,0,0,0,
9306,https://www.poferrymasters.com/news/po-ferrymasters-launches-first-direct-multimodal-services-connecting-czech-republic-to-britain,P&O Ferrymasters launches first direct multimodal service connecting Czech Republic to Britain,,CZE,none,0,0,0,0,
9338,https://bulinews.com/news/6604/how-germany-could-line-against-the-czech-republic,How Germany could line up against the Czech Republic,,CZE,none,0,0,0,0,
9377,http://www.keepeek.com/Digital-Asset-Management/oecd/social-issues-migration-health/oecd-reviews-of-pension-systems-czech-republic_e6387738-en,OECD Reviews of Pension Systems: Czech Republic | READ online,,CZE,none,0,0,0,0,
9385,https://www.youtube.com/watch?v=GB_TM3wpNJ0,"Hungary, Poland & Czech Republic Reject New EU Migration Pact",,CZE,none,0,0,0,0,
9408,https://www.sportskeeda.com/football/czech-republic-vs-israel-prediction-preview-team-news-uefa-nations-league-2020-21,"Czech Republic vs Israel prediction, preview, team news and more | UEFA Nations League 2020-21",,CZE,none,0,0,0,0,
9415,https://www.bavarianfootballworks.com/2020/11/12/21557826/bayern-munich-denis-zakaria-germany-vs-czech-republic-psg-mario-mandzukic-celta-vigo-niklas-sule,Daily Schmankerl: Bayern Munich still pursuing Denis Zakaria?; The aftermath of Germany vs. Czech Republic; Mario Mandzukic to Celta Vigo?; and MORE!,,CZE,none,0,0,0,0,
9425,https://sportsrabbi.com/i-am-optimistic-willi-ruttensteiner-and-israel-faces-czech-republic-in-nations-league-action/,"""I am optimistic"" Willi Ruttensteiner and Israel faces Czech Republic in Nations League Action - Sports Rabbi",,CZE,none,0,0,0,0,
9597,http://czechrepublic.jobrat.net/2020/11/26/obsluha-lisu-zalohy-ubytovana-zdarma-hradec-kralova/,"Obsluha lisu – zÃ¡lohy – ubytovÃ¡nÃ­ zdarma, Hradec KrÃ¡lovÃ© | Job Offers in Czech Republic",,none,none,0,0,0,0,
9604,https://www.youtube.com/watch?v=HevnbfmeGog,"No, this is not Belarus. This is in the Czech Republic.",,CZE,czech,1,3,0,0,
9606,https://www.nomadstays.co/stay/Penzion-Kozi-Horka,"Penzion Kozi Horka, Czech Republic •• Nomad Stays",,none,none,0,0,0,0,
9632,https://www.johnnybet.com/app/andrik/posts/czech-republic-slovakia-2513388,"Czech Republic vs Slovakia Betting Predictions, Tips, Odds, Previews",,CZE,none,0,0,0,0,
